run,ngram,top1,one_to_one,top3,top5,mean_rank,heldout_positions
166,3,0.3333333333333333,0.38095238095238093,0.7142857142857143,0.7619047619047619,3.7142857142857144,442211442123411341413
166,4,0.3333333333333333,0.2857142857142857,0.47619047619047616,0.7142857142857143,4.428571428571429,442211442123411341413
166,5,0.19047619047619047,0.19047619047619047,0.42857142857142855,0.6190476190476191,5.571428571428571,442211442123411341413
167,2,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8095238095238095,3.761904761904762,231321131424331132212
167,3,0.19047619047619047,0.19047619047619047,0.5714285714285714,0.6190476190476191,5.0476190476190474,231321131424331132212
167,4,0.19047619047619047,0.09523809523809523,0.42857142857142855,0.5238095238095238,6.238095238095238,231321131424331132212
167,5,0.14285714285714285,0.2857142857142857,0.38095238095238093,0.47619047619047616,6.571428571428571,231321131424331132212
168,2,0.42857142857142855,0.47619047619047616,0.7142857142857143,0.8571428571428571,2.761904761904762,212144442311222431114
168,3,0.23809523809523808,0.2857142857142857,0.5238095238095238,0.7142857142857143,3.8095238095238093,212144442311222431114
168,4,0.23809523809523808,0.09523809523809523,0.38095238095238093,0.5714285714285714,4.857142857142857,212144442311222431114
168,5,0.19047619047619047,0.3333333333333333,0.38095238095238093,0.5238095238095238,6.095238095238095,212144442311222431114
169,2,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.7142857142857143,4.761904761904762,213243111123132212121
169,3,0.14285714285714285,0.19047619047619047,0.47619047619047616,0.6190476190476191,5.0,213243111123132212121
169,4,0.23809523809523808,0.23809523809523808,0.38095238095238093,0.47619047619047616,6.476190476190476,213243111123132212121
169,5,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.38095238095238093,7.428571428571429,213243111123132212121
170,2,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.8095238095238095,4.238095238095238,342113124434342221331
170,3,0.19047619047619047,0.047619047619047616,0.47619047619047616,0.6666666666666666,4.619047619047619,342113124434342221331
170,4,0.2857142857142857,0.09523809523809523,0.42857142857142855,0.6190476190476191,5.190476190476191,342113124434342221331
170,5,0.3333333333333333,0.14285714285714285,0.47619047619047616,0.5714285714285714,6.142857142857143,342113124434342221331
171,2,0.38095238095238093,0.23809523809523808,0.5714285714285714,0.7619047619047619,4.333333333333333,413243223211112221311
171,3,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.5714285714285714,5.0476190476190474,413243223211112221311
171,4,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.42857142857142855,6.285714285714286,413243223211112221311
171,5,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.47619047619047616,7.761904761904762,413243223211112221311
172,2,0.38095238095238093,0.23809523809523808,0.6190476190476191,0.7142857142857143,4.619047619047619,141344224341121331414
172,3,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.6190476190476191,5.809523809523809,141344224341121331414
172,4,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5238095238095238,6.523809523809524,141344224341121331414
172,5,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.6666666666666666,6.476190476190476,141344224341121331414
173,2,0.19047619047619047,0.09523809523809523,0.47619047619047616,0.8571428571428571,3.6666666666666665,414431421433442224444
173,3,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.7142857142857143,4.0,414431421433442224444
173,4,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.5238095238095238,5.285714285714286,414431421433442224444
173,5,0.2857142857142857,0.23809523809523808,0.5238095238095238,0.5238095238095238,4.9523809523809526,414431421433442224444
174,2,0.38095238095238093,0.5238095238095238,0.5238095238095238,0.6666666666666666,4.9523809523809526,331223213244324131224
174,3,0.19047619047619047,0.3333333333333333,0.6190476190476191,0.7142857142857143,4.428571428571429,331223213244324131224
174,4,0.19047619047619047,0.23809523809523808,0.5238095238095238,0.5714285714285714,5.0,331223213244324131224
174,5,0.14285714285714285,0.19047619047619047,0.3333333333333333,0.5238095238095238,6.904761904761905,331223213244324131224
175,2,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.8095238095238095,4.0,141244311343241314343
175,3,0.2857142857142857,0.23809523809523808,0.6190476190476191,0.7619047619047619,4.571428571428571,141244311343241314343
175,4,0.19047619047619047,0.19047619047619047,0.47619047619047616,0.7142857142857143,5.238095238095238,141244311343241314343
175,5,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.5238095238095238,6.333333333333333,141244311343241314343
176,2,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.8095238095238095,3.9523809523809526,211433232441231332431
176,3,0.2857142857142857,0.3333333333333333,0.47619047619047616,0.5714285714285714,5.0,211433232441231332431
176,4,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.47619047619047616,5.9523809523809526,211433232441231332431
176,5,0.14285714285714285,0.23809523809523808,0.3333333333333333,0.5238095238095238,6.095238095238095,211433232441231332431
177,2,0.2857142857142857,0.23809523809523808,0.6666666666666666,0.8571428571428571,3.2857142857142856,341432424432131224233
177,3,0.2857142857142857,0.23809523809523808,0.6190476190476191,0.6666666666666666,4.809523809523809,341432424432131224233
177,4,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.5238095238095238,5.761904761904762,341432424432131224233
177,5,0.23809523809523808,0.14285714285714285,0.42857142857142855,0.5238095238095238,6.238095238095238,341432424432131224233
178,2,0.23809523809523808,0.3333333333333333,0.6666666666666666,0.9047619047619048,3.238095238095238,323234331222121214432
178,3,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.7619047619047619,4.0476190476190474,323234331222121214432
178,4,0.23809523809523808,0.14285714285714285,0.5238095238095238,0.6190476190476191,5.095238095238095,323234331222121214432
178,5,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.42857142857142855,7.714285714285714,323234331222121214432
179,2,0.23809523809523808,0.14285714285714285,0.5238095238095238,0.7619047619047619,4.190476190476191,314432224311142223143
179,3,0.23809523809523808,0.09523809523809523,0.5238095238095238,0.9047619047619048,3.9047619047619047,314432224311142223143
179,4,0.23809523809523808,0.19047619047619047,0.38095238095238093,0.7142857142857143,4.666666666666667,314432224311142223143
179,5,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,6.142857142857143,314432224311142223143
180,2,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.7619047619047619,4.285714285714286,211111114134443413443
180,3,0.19047619047619047,0.23809523809523808,0.47619047619047616,0.6190476190476191,5.0476190476190474,211111114134443413443
180,4,0.23809523809523808,0.19047619047619047,0.42857142857142855,0.5238095238095238,6.0,211111114134443413443
180,5,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.5238095238095238,5.857142857142857,211111114134443413443
181,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8571428571428571,2.857142857142857,441321422123214242214
181,3,0.38095238095238093,0.3333333333333333,0.5714285714285714,0.7619047619047619,3.857142857142857,441321422123214242214
181,4,0.3333333333333333,0.38095238095238093,0.42857142857142855,0.6190476190476191,4.380952380952381,441321422123214242214
181,5,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.6190476190476191,5.0,441321422123214242214
182,2,0.19047619047619047,0.42857142857142855,0.6666666666666666,0.9047619047619048,3.1904761904761907,312244121111434143432
182,3,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.7142857142857143,3.619047619047619,312244121111434143432
182,4,0.19047619047619047,0.19047619047619047,0.47619047619047616,0.5714285714285714,5.190476190476191,312244121111434143432
182,5,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.5238095238095238,6.333333333333333,312244121111434143432
183,2,0.5238095238095238,0.2857142857142857,0.7619047619047619,0.8571428571428571,2.7142857142857144,211322241212324231411
183,3,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.7142857142857143,4.761904761904762,211322241212324231411
183,4,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.5238095238095238,5.714285714285714,211322241212324231411
183,5,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.38095238095238093,7.380952380952381,211322241212324231411
184,2,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.9047619047619048,3.7142857142857144,414331333443342331344
184,3,0.14285714285714285,0.23809523809523808,0.5714285714285714,0.7142857142857143,3.857142857142857,414331333443342331344
184,4,0.14285714285714285,0.14285714285714285,0.47619047619047616,0.6190476190476191,4.857142857142857,414331333443342331344
184,5,0.2857142857142857,0.19047619047619047,0.5238095238095238,0.5714285714285714,5.0476190476190474,414331333443342331344
185,2,0.23809523809523808,0.2857142857142857,0.7142857142857143,1.0,2.5238095238095237,322242334111342322241
185,3,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.8095238095238095,3.0952380952380953,322242334111342322241
185,4,0.2857142857142857,0.14285714285714285,0.6190476190476191,0.8095238095238095,3.6666666666666665,322242334111342322241
185,5,0.38095238095238093,0.3333333333333333,0.42857142857142855,0.6190476190476191,5.761904761904762,322242334111342322241
186,2,0.23809523809523808,0.38095238095238093,0.7142857142857143,0.8571428571428571,3.2857142857142856,412122324311143142111
186,3,0.2857142857142857,0.23809523809523808,0.5714285714285714,0.8095238095238095,3.7142857142857144,412122324311143142111
186,4,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.6190476190476191,4.857142857142857,412122324311143142111
186,5,0.14285714285714285,0.19047619047619047,0.47619047619047616,0.6190476190476191,6.142857142857143,412122324311143142111
187,2,0.38095238095238093,0.23809523809523808,0.5238095238095238,0.7619047619047619,4.238095238095238,444441212413313343123
187,3,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.7619047619047619,4.142857142857143,444441212413313343123
187,4,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.6666666666666666,4.9523809523809526,444441212413313343123
187,5,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.47619047619047616,5.809523809523809,444441212413313343123
188,2,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.7619047619047619,4.190476190476191,241143324213131424314
188,3,0.2857142857142857,0.2857142857142857,0.5238095238095238,0.6190476190476191,4.9523809523809526,241143324213131424314
188,4,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.47619047619047616,6.095238095238095,241143324213131424314
188,5,0.14285714285714285,0.09523809523809523,0.3333333333333333,0.47619047619047616,6.428571428571429,241143324213131424314
189,2,0.2857142857142857,0.23809523809523808,0.6666666666666666,0.8095238095238095,3.380952380952381,343121231312433334232
189,3,0.14285714285714285,0.19047619047619047,0.47619047619047616,0.5714285714285714,4.666666666666667,343121231312433334232
189,4,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.47619047619047616,5.904761904761905,343121231312433334232
189,5,0.19047619047619047,0.23809523809523808,0.3333333333333333,0.42857142857142855,7.428571428571429,343121231312433334232
190,2,0.23809523809523808,0.14285714285714285,0.47619047619047616,0.7142857142857143,4.238095238095238,424341112233331123144
190,3,0.19047619047619047,0.23809523809523808,0.47619047619047616,0.8095238095238095,3.9523809523809526,424341112233331123144
190,4,0.19047619047619047,0.14285714285714285,0.38095238095238093,0.6666666666666666,5.238095238095238,424341112233331123144
190,5,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.5238095238095238,6.095238095238095,424341112233331123144
191,2,0.2857142857142857,0.19047619047619047,0.6190476190476191,0.8571428571428571,3.6666666666666665,313134241124343312243
191,3,0.19047619047619047,0.19047619047619047,0.5714285714285714,0.7142857142857143,4.380952380952381,313134241124343312243
191,4,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.6190476190476191,5.190476190476191,313134241124343312243
191,5,0.23809523809523808,0.2857142857142857,0.38095238095238093,0.5238095238095238,6.904761904761905,313134241124343312243
192,2,0.38095238095238093,0.38095238095238093,0.6190476190476191,0.7142857142857143,4.333333333333333,444444414434134423424
192,3,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,4.857142857142857,444444414434134423424
192,4,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.6190476190476191,5.714285714285714,444444414434134423424
192,5,0.23809523809523808,0.09523809523809523,0.47619047619047616,0.6666666666666666,5.714285714285714,444444414434134423424
193,2,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.8095238095238095,3.8095238095238093,143444441223434124413
193,3,0.3333333333333333,0.19047619047619047,0.5714285714285714,0.7142857142857143,4.285714285714286,143444441223434124413
193,4,0.19047619047619047,0.14285714285714285,0.47619047619047616,0.6190476190476191,5.523809523809524,143444441223434124413
193,5,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.5714285714285714,6.761904761904762,143444441223434124413
194,2,0.3333333333333333,0.38095238095238093,0.6190476190476191,0.8095238095238095,3.6666666666666665,423114432213141311111
194,3,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.7619047619047619,4.714285714285714,423114432213141311111
194,4,0.3333333333333333,0.23809523809523808,0.47619047619047616,0.6190476190476191,5.761904761904762,423114432213141311111
194,5,0.23809523809523808,0.19047619047619047,0.42857142857142855,0.47619047619047616,6.666666666666667,423114432213141311111
195,2,0.42857142857142855,0.38095238095238093,0.6666666666666666,0.8571428571428571,2.9047619047619047,331214121211213414243
195,3,0.42857142857142855,0.5238095238095238,0.7619047619047619,0.8095238095238095,3.1904761904761907,331214121211213414243
195,4,0.2857142857142857,0.3333333333333333,0.47619047619047616,0.6666666666666666,4.476190476190476,331214121211213414243
195,5,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.42857142857142855,6.476190476190476,331214121211213414243
196,2,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.7619047619047619,3.9047619047619047,214423314331421241242
196,3,0.23809523809523808,0.23809523809523808,0.6190476190476191,0.7619047619047619,3.8095238095238093,214423314331421241242
196,4,0.19047619047619047,0.047619047619047616,0.47619047619047616,0.6666666666666666,4.619047619047619,214423314331421241242
196,5,0.14285714285714285,0.23809523809523808,0.42857142857142855,0.47619047619047616,6.238095238095238,214423314331421241242
197,2,0.3333333333333333,0.5238095238095238,0.6190476190476191,0.8095238095238095,3.619047619047619,321144332314231131313
197,3,0.19047619047619047,0.3333333333333333,0.5238095238095238,0.6666666666666666,4.666666666666667,321144332314231131313
197,4,0.19047619047619047,0.14285714285714285,0.38095238095238093,0.47619047619047616,5.285714285714286,321144332314231131313
197,5,0.09523809523809523,0.19047619047619047,0.2857142857142857,0.42857142857142855,6.809523809523809,321144332314231131313
198,2,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.9047619047619048,3.238095238095238,424121333122223333144
198,3,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.7619047619047619,3.857142857142857,424121333122223333144
198,4,0.19047619047619047,0.14285714285714285,0.47619047619047616,0.5714285714285714,5.095238095238095,424121333122223333144
198,5,0.2857142857142857,0.047619047619047616,0.38095238095238093,0.5714285714285714,6.142857142857143,424121333122223333144
199,2,0.42857142857142855,0.3333333333333333,0.7142857142857143,0.7619047619047619,3.619047619047619,233123411213333313444
199,3,0.14285714285714285,0.14285714285714285,0.5238095238095238,0.6666666666666666,4.142857142857143,233123411213333313444
199,4,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.6190476190476191,5.714285714285714,233123411213333313444
199,5,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.38095238095238093,7.428571428571429,233123411213333313444
200,2,0.19047619047619047,0.09523809523809523,0.6666666666666666,0.7619047619047619,4.857142857142857,141333321114424333433
200,3,0.23809523809523808,0.2857142857142857,0.5714285714285714,0.6666666666666666,5.333333333333333,141333321114424333433
200,4,0.23809523809523808,0.23809523809523808,0.38095238095238093,0.5714285714285714,6.238095238095238,141333321114424333433
200,5,0.19047619047619047,0.23809523809523808,0.38095238095238093,0.42857142857142855,6.666666666666667,141333321114424333433
201,2,0.38095238095238093,0.2857142857142857,0.5714285714285714,0.7142857142857143,4.571428571428571,224343142223113422424
201,3,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.7619047619047619,4.333333333333333,224343142223113422424
201,4,0.23809523809523808,0.38095238095238093,0.47619047619047616,0.5714285714285714,5.428571428571429,224343142223113422424
201,5,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.5238095238095238,6.095238095238095,224343142223113422424
202,2,0.3333333333333333,0.2857142857142857,0.7142857142857143,0.8571428571428571,3.4761904761904763,312433341212434331411
202,3,0.2857142857142857,0.19047619047619047,0.5238095238095238,0.6666666666666666,4.523809523809524,312433341212434331411
202,4,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.47619047619047616,5.857142857142857,312433341212434331411
202,5,0.09523809523809523,0.047619047619047616,0.23809523809523808,0.38095238095238093,7.428571428571429,312433341212434331411
203,2,0.38095238095238093,0.19047619047619047,0.5238095238095238,0.6190476190476191,5.285714285714286,444233213314312341224
203,3,0.19047619047619047,0.23809523809523808,0.5238095238095238,0.6190476190476191,4.904761904761905,444233213314312341224
203,4,0.14285714285714285,0.09523809523809523,0.42857142857142855,0.5714285714285714,5.476190476190476,444233213314312341224
203,5,0.23809523809523808,0.09523809523809523,0.42857142857142855,0.5238095238095238,6.190476190476191,444233213314312341224
204,2,0.38095238095238093,0.3333333333333333,0.7142857142857143,0.8095238095238095,3.142857142857143,433222333422412314134
204,3,0.3333333333333333,0.3333333333333333,0.6190476190476191,0.6190476190476191,4.190476190476191,433222333422412314134
204,4,0.38095238095238093,0.3333333333333333,0.5714285714285714,0.6666666666666666,5.095238095238095,433222333422412314134
204,5,0.23809523809523808,0.19047619047619047,0.42857142857142855,0.47619047619047616,7.095238095238095,433222333422412314134
205,2,0.2857142857142857,0.09523809523809523,0.7142857142857143,0.8571428571428571,3.5714285714285716,423232241214233313312
205,3,0.09523809523809523,0.19047619047619047,0.6190476190476191,0.6666666666666666,4.714285714285714,423232241214233313312
205,4,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.5238095238095238,5.761904761904762,423232241214233313312
205,5,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.23809523809523808,8.142857142857142,423232241214233313312
206,2,0.23809523809523808,0.14285714285714285,0.47619047619047616,0.9047619047619048,4.0476190476190474,412213414423342143141
206,3,0.23809523809523808,0.2857142857142857,0.6666666666666666,0.8095238095238095,3.4761904761904763,412213414423342143141
206,4,0.23809523809523808,0.23809523809523808,0.6190476190476191,0.8095238095238095,3.7142857142857144,412213414423342143141
206,5,0.19047619047619047,0.09523809523809523,0.5238095238095238,0.7142857142857143,4.761904761904762,412213414423342143141
207,2,0.23809523809523808,0.14285714285714285,0.6190476190476191,0.7619047619047619,4.523809523809524,314423322424124411242
207,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7619047619047619,4.0476190476190474,314423322424124411242
207,4,0.2857142857142857,0.14285714285714285,0.5238095238095238,0.6666666666666666,4.761904761904762,314423322424124411242
207,5,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.5238095238095238,6.142857142857143,314423322424124411242
208,2,0.42857142857142855,0.38095238095238093,0.6666666666666666,0.9047619047619048,3.380952380952381,444344431244312414334
208,3,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.8095238095238095,3.6666666666666665,444344431244312414334
208,4,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.7142857142857143,4.142857142857143,444344431244312414334
208,5,0.2857142857142857,0.3333333333333333,0.47619047619047616,0.6190476190476191,5.380952380952381,444344431244312414334
209,2,0.3333333333333333,0.2857142857142857,0.5238095238095238,0.9047619047619048,3.4285714285714284,324411124443344334243
209,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8095238095238095,3.4761904761904763,324411124443344334243
209,4,0.38095238095238093,0.19047619047619047,0.5238095238095238,0.6190476190476191,4.333333333333333,324411124443344334243
209,5,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.6190476190476191,5.238095238095238,324411124443344334243
210,2,0.2857142857142857,0.3333333333333333,0.7619047619047619,0.8571428571428571,3.5714285714285716,144342424221221332111
210,3,0.2857142857142857,0.19047619047619047,0.5714285714285714,0.7619047619047619,4.476190476190476,144342424221221332111
210,4,0.2857142857142857,0.19047619047619047,0.38095238095238093,0.5238095238095238,5.428571428571429,144342424221221332111
210,5,0.19047619047619047,0.23809523809523808,0.42857142857142855,0.5238095238095238,6.666666666666667,144342424221221332111
211,2,0.42857142857142855,0.23809523809523808,0.6190476190476191,0.7142857142857143,4.476190476190476,133444222331343421123
211,3,0.2857142857142857,0.3333333333333333,0.5238095238095238,0.7142857142857143,4.904761904761905,133444222331343421123
211,4,0.19047619047619047,0.23809523809523808,0.5714285714285714,0.7142857142857143,5.190476190476191,133444222331343421123
211,5,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.5238095238095238,7.285714285714286,133444222331343421123
212,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8095238095238095,3.380952380952381,233324124411431231424
212,3,0.2857142857142857,0.2857142857142857,0.5238095238095238,0.6666666666666666,4.238095238095238,233324124411431231424
212,4,0.2857142857142857,0.23809523809523808,0.42857142857142855,0.5714285714285714,5.761904761904762,233324124411431231424
212,5,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.5238095238095238,6.619047619047619,233324124411431231424
213,2,0.3333333333333333,0.38095238095238093,0.7142857142857143,0.8095238095238095,3.619047619047619,222443421331413343414
213,3,0.2857142857142857,0.23809523809523808,0.5714285714285714,0.7142857142857143,4.333333333333333,222443421331413343414
213,4,0.23809523809523808,0.3333333333333333,0.47619047619047616,0.6190476190476191,5.333333333333333,222443421331413343414
213,5,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.5238095238095238,6.285714285714286,222443421331413343414
214,2,0.3333333333333333,0.38095238095238093,0.6190476190476191,0.7619047619047619,3.5238095238095237,441214434443434413314
214,3,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.7142857142857143,4.619047619047619,441214434443434413314
214,4,0.2857142857142857,0.23809523809523808,0.5238095238095238,0.6190476190476191,4.9523809523809526,441214434443434413314
214,5,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.6666666666666666,5.380952380952381,441214434443434413314
215,2,0.47619047619047616,0.42857142857142855,0.7142857142857143,0.7619047619047619,3.9047619047619047,333423434314442422134
215,3,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.6666666666666666,3.9523809523809526,333423434314442422134
215,4,0.23809523809523808,0.2857142857142857,0.5238095238095238,0.6666666666666666,4.714285714285714,333423434314442422134
215,5,0.23809523809523808,0.2857142857142857,0.47619047619047616,0.5714285714285714,6.238095238095238,333423434314442422134
216,2,0.2857142857142857,0.2857142857142857,0.5238095238095238,0.6666666666666666,5.285714285714286,121311144314143412223
216,3,0.19047619047619047,0.14285714285714285,0.5714285714285714,0.6666666666666666,5.857142857142857,121311144314143412223
216,4,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.5714285714285714,6.428571428571429,121311144314143412223
216,5,0.23809523809523808,0.14285714285714285,0.42857142857142855,0.6190476190476191,6.380952380952381,121311144314143412223
217,2,0.23809523809523808,0.2857142857142857,0.6190476190476191,0.7619047619047619,4.0,433223333122431422341
217,3,0.23809523809523808,0.3333333333333333,0.5238095238095238,0.6666666666666666,4.0476190476190474,433223333122431422341
217,4,0.23809523809523808,0.23809523809523808,0.5714285714285714,0.6190476190476191,4.904761904761905,433223333122431422341
217,5,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.5714285714285714,6.904761904761905,433223333122431422341
218,2,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.7142857142857143,4.904761904761905,132411213421413222314
218,3,0.19047619047619047,0.3333333333333333,0.5238095238095238,0.6666666666666666,4.9523809523809526,132411213421413222314
218,4,0.23809523809523808,0.3333333333333333,0.47619047619047616,0.5714285714285714,5.904761904761905,132411213421413222314
218,5,0.14285714285714285,0.19047619047619047,0.2857142857142857,0.3333333333333333,7.809523809523809,132411213421413222314
219,2,0.2857142857142857,0.23809523809523808,0.7142857142857143,0.9047619047619048,2.9047619047619047,231331341142443144233
219,3,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.7619047619047619,4.0476190476190474,231331341142443144233
219,4,0.19047619047619047,0.38095238095238093,0.5238095238095238,0.6666666666666666,4.428571428571429,231331341142443144233
219,5,0.23809523809523808,0.23809523809523808,0.38095238095238093,0.42857142857142855,6.476190476190476,231331341142443144233
220,2,0.2857142857142857,0.5714285714285714,0.7619047619047619,0.9047619047619048,2.9047619047619047,214242431312212234132
220,3,0.23809523809523808,0.3333333333333333,0.6190476190476191,0.7619047619047619,3.5238095238095237,214242431312212234132
220,4,0.2857142857142857,0.19047619047619047,0.3333333333333333,0.6190476190476191,4.428571428571429,214242431312212234132
220,5,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5238095238095238,6.238095238095238,214242431312212234132
221,2,0.2857142857142857,0.38095238095238093,0.7142857142857143,0.9047619047619048,3.142857142857143,224441231213212143431
221,3,0.38095238095238093,0.38095238095238093,0.6666666666666666,0.8095238095238095,3.4285714285714284,224441231213212143431
221,4,0.23809523809523808,0.2857142857142857,0.5238095238095238,0.6190476190476191,4.571428571428571,224441231213212143431
221,5,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.42857142857142855,6.142857142857143,224441231213212143431
222,2,0.19047619047619047,0.19047619047619047,0.6190476190476191,0.8095238095238095,4.142857142857143,323343122131412121232
222,3,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.7142857142857143,4.380952380952381,323343122131412121232
222,4,0.23809523809523808,0.19047619047619047,0.42857142857142855,0.5714285714285714,5.238095238095238,323343122131412121232
222,5,0.19047619047619047,0.14285714285714285,0.42857142857142855,0.5714285714285714,6.0476190476190474,323343122131412121232
223,2,0.42857142857142855,0.38095238095238093,0.6666666666666666,0.9047619047619048,2.9047619047619047,222422223111343412143
223,3,0.2857142857142857,0.2857142857142857,0.6190476190476191,0.7619047619047619,3.619047619047619,222422223111343412143
223,4,0.19047619047619047,0.23809523809523808,0.6190476190476191,0.7619047619047619,4.0,222422223111343412143
223,5,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.5714285714285714,5.904761904761905,222422223111343412143
224,2,0.2857142857142857,0.3333333333333333,0.6190476190476191,0.8571428571428571,3.7142857142857144,124142442112234312331
224,3,0.14285714285714285,0.09523809523809523,0.5238095238095238,0.6190476190476191,4.904761904761905,124142442112234312331
224,4,0.14285714285714285,0.047619047619047616,0.3333333333333333,0.5714285714285714,5.904761904761905,124142442112234312331
224,5,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.23809523809523808,8.095238095238095,124142442112234312331
225,2,0.2857142857142857,0.38095238095238093,0.5714285714285714,0.8095238095238095,3.1904761904761907,343442333321224213314
225,3,0.19047619047619047,0.19047619047619047,0.5238095238095238,0.7142857142857143,4.095238095238095,343442333321224213314
225,4,0.14285714285714285,0.19047619047619047,0.5238095238095238,0.6190476190476191,5.0476190476190474,343442333321224213314
225,5,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.38095238095238093,7.761904761904762,343442333321224213314
226,2,0.3333333333333333,0.23809523809523808,0.7619047619047619,0.8095238095238095,3.4285714285714284,322414333414341211322
226,3,0.23809523809523808,0.2857142857142857,0.5238095238095238,0.8095238095238095,4.0,322414333414341211322
226,4,0.2857142857142857,0.19047619047619047,0.6190476190476191,0.7142857142857143,4.428571428571429,322414333414341211322
226,5,0.14285714285714285,0.047619047619047616,0.38095238095238093,0.47619047619047616,6.333333333333333,322414333414341211322
227,2,0.38095238095238093,0.23809523809523808,0.5238095238095238,0.8095238095238095,3.9047619047619047,431312411241132134424
227,3,0.14285714285714285,0.23809523809523808,0.6666666666666666,0.7142857142857143,4.380952380952381,431312411241132134424
227,4,0.3333333333333333,0.19047619047619047,0.42857142857142855,0.5714285714285714,5.285714285714286,431312411241132134424
227,5,0.2857142857142857,0.23809523809523808,0.5238095238095238,0.5238095238095238,6.142857142857143,431312411241132134424
228,2,0.2857142857142857,0.38095238095238093,0.6190476190476191,0.7619047619047619,4.238095238095238,314422222444343311433
228,3,0.2857142857142857,0.2857142857142857,0.6190476190476191,0.7142857142857143,4.523809523809524,314422222444343311433
