budget,run,word_types,hapax_legomena,mean_word_length,word_length_sd,one_character_rate,eight_plus_rate,bigram_jsd,trigram_jsd,word_boundary_jsd,paragraph_start_gallows,neutral_restart_gallows,dead_ends
575,78,194.0,145.0,3.993265993265993,1.6329792772169438,0.04713804713804714,0.013468013468013467,0.050112026938864164,0.11849202332463925,0.12636792170264,1.0,0.0,0.0
575,79,195.0,137.0,4.138047138047138,1.6073694629333348,0.026936026936026935,0.013468013468013467,0.04461001748635707,0.11344350907519186,0.13181514795988364,1.0,0.09375,0.0
575,80,195.0,138.0,4.040404040404041,1.6712212026335183,0.04713804713804714,0.013468013468013467,0.04481328995872092,0.1107995631661529,0.14388499304243782,1.0,0.0,0.0
575,81,198.0,148.0,4.016835016835016,1.6069250650542939,0.050505050505050504,0.006734006734006734,0.0396105253019835,0.09018150909890672,0.1352644279852241,1.0,0.0,0.0
575,82,173.0,121.0,3.787878787878788,1.545751605437194,0.050505050505050504,0.006734006734006734,0.06007870306420167,0.1442091966129612,0.13483128317397905,1.0,0.0625,0.0
575,83,186.0,134.0,3.942760942760943,1.5912502083833073,0.030303030303030304,0.013468013468013467,0.04239423548787742,0.1168538431569928,0.12703615563552972,1.0,0.03125,0.0
575,84,186.0,128.0,3.9562289562289563,1.621022432095504,0.050505050505050504,0.013468013468013467,0.044221522603417676,0.11816850002012828,0.15309116568272046,1.0,0.0625,0.0
575,85,202.0,148.0,4.104377104377105,1.6348110299308403,0.05723905723905724,0.016835016835016835,0.03938434585667381,0.10414000429398297,0.1119106002162664,1.0,0.0,0.0
575,86,183.0,129.0,3.8686868686868685,1.6796251664965547,0.07744107744107744,0.010101010101010102,0.03423244004649852,0.10217108791035098,0.14245855318320705,1.0,0.0,0.0
575,87,187.0,136.0,3.983164983164983,1.6236010035017228,0.05723905723905724,0.016835016835016835,0.044514463842123486,0.1279520654648868,0.10736992628757368,1.0,0.0625,0.0
575,88,187.0,137.0,3.9494949494949494,1.5550963509535038,0.03367003367003367,0.003367003367003367,0.033710524310730704,0.09774522661875282,0.17472007068003506,1.0,0.03125,0.0
575,89,191.0,138.0,3.8821548821548824,1.6026865291415076,0.050505050505050504,0.010101010101010102,0.05447629842400914,0.13070399272829292,0.1474645273268301,1.0,0.09375,0.0
575,90,190.0,131.0,3.919191919191919,1.5721273905732298,0.05723905723905724,0.006734006734006734,0.03441181193823001,0.08738459392719058,0.11064039395531222,1.0,0.03125,0.0
575,91,185.0,131.0,4.033670033670034,1.599308878158068,0.04713804713804714,0.010101010101010102,0.0382391370005719,0.1006291914318622,0.12619626832725087,1.0,0.03125,0.0
575,92,188.0,138.0,4.013468013468014,1.679692660626356,0.04377104377104377,0.020202020202020204,0.03842712536118308,0.10157097852023933,0.1246986219491566,1.0,0.03125,0.0
575,93,187.0,138.0,3.9158249158249157,1.5858121191016417,0.04713804713804714,0.010101010101010102,0.03729502636949625,0.10299550097061387,0.12353607901908564,1.0,0.0,0.0
575,94,201.0,149.0,4.161616161616162,1.6332430651642615,0.037037037037037035,0.013468013468013467,0.03609476301928849,0.10397813021934027,0.13870275570842755,1.0,0.03125,0.0
575,95,198.0,153.0,4.016835016835016,1.6706173629691379,0.04377104377104377,0.013468013468013467,0.04454260503689147,0.12242137797943434,0.11155378144295292,1.0,0.0,0.0
575,96,184.0,132.0,3.9494949494949494,1.7018928106268565,0.04040404040404041,0.020202020202020204,0.04943695933259876,0.11401878452845962,0.13556968386171944,1.0,0.03125,0.0
575,97,184.0,127.0,3.919191919191919,1.6596423756396663,0.06397306397306397,0.006734006734006734,0.035819489181611035,0.10907757124192752,0.11832017012285029,1.0,0.0625,0.0
575,98,196.0,144.0,4.02020202020202,1.6349289133722085,0.050505050505050504,0.006734006734006734,0.03130264645301431,0.09954311821338402,0.1344183798603637,1.0,0.03125,0.0
575,99,195.0,138.0,4.03030303030303,1.6358023728807005,0.050505050505050504,0.010101010101010102,0.03958822872039191,0.1086744521844149,0.11710400214548802,1.0,0.03125,0.0
575,100,190.0,137.0,3.9225589225589226,1.603047240502394,0.04377104377104377,0.010101010101010102,0.04586425901595571,0.11061081608426918,0.15365396065057077,1.0,0.03125,0.0
575,101,182.0,127.0,3.8114478114478114,1.5885120808841016,0.050505050505050504,0.006734006734006734,0.039623450536881114,0.10053797400676068,0.10682690040137136,1.0,0.0625,0.0
575,102,186.0,128.0,3.9663299663299663,1.618145527559644,0.050505050505050504,0.003367003367003367,0.050000052074011515,0.10528123676704247,0.12246214681356349,1.0,0.0,0.0
575,103,185.0,142.0,3.8855218855218854,1.6918379463549134,0.07407407407407407,0.003367003367003367,0.044711009886898245,0.11655191454225715,0.13391216130927858,1.0,0.03125,0.0
575,104,201.0,149.0,4.141414141414141,1.612306006977807,0.02356902356902357,0.02356902356902357,0.03931434879033031,0.10588757998534938,0.11760270023674711,1.0,0.0,0.0
575,105,189.0,138.0,4.013468013468014,1.7114647358056065,0.05723905723905724,0.010101010101010102,0.03763133081732802,0.10504679302935267,0.11863851893581392,1.0,0.03125,0.0
575,106,175.0,119.0,3.8518518518518516,1.6488762436705233,0.06060606060606061,0.010101010101010102,0.03560329816878515,0.11082179579332099,0.13735912809889325,1.0,0.0,0.0
575,107,204.0,157.0,4.141414141414141,1.5742676198552137,0.050505050505050504,0.013468013468013467,0.03242939523367143,0.09417834220566354,0.10400904855498254,1.0,0.0,0.0
575,108,190.0,136.0,4.101010101010101,1.7281290334135717,0.05723905723905724,0.030303030303030304,0.037485092047993385,0.09495300498319663,0.10637504706470982,1.0,0.03125,0.0
575,109,202.0,152.0,4.090909090909091,1.6458758320000326,0.04377104377104377,0.02356902356902357,0.044179721699936614,0.11404073773269457,0.139636575933505,1.0,0.0625,0.0
575,110,200.0,147.0,3.993265993265993,1.6575371490944186,0.04377104377104377,0.020202020202020204,0.04780850231606584,0.1273958101711576,0.12564231149474642,1.0,0.09375,0.0
575,111,192.0,134.0,4.026936026936027,1.6430493452083543,0.04713804713804714,0.010101010101010102,0.03962950290535916,0.10096775612822735,0.12598551616412457,1.0,0.0,0.0
575,112,185.0,125.0,3.8922558922558923,1.5726537101647364,0.05723905723905724,0.010101010101010102,0.04476488390017909,0.12022319887446288,0.14872897365222928,1.0,0.03125,0.0
575,113,178.0,123.0,3.9292929292929295,1.699192867925215,0.06060606060606061,0.016835016835016835,0.034665897874629856,0.10142595075312921,0.12170865255824173,1.0,0.0,0.0
575,114,188.0,141.0,3.983164983164983,1.5471444587198568,0.02356902356902357,0.013468013468013467,0.04197107023808304,0.10817100788702749,0.1718803460788068,1.0,0.0,0.0
575,115,187.0,136.0,3.888888888888889,1.7226294728657219,0.04713804713804714,0.013468013468013467,0.04346512599740486,0.12083686993737872,0.13519386666342303,1.0,0.03125,0.0
575,116,195.0,140.0,4.101010101010101,1.6686550734369052,0.04713804713804714,0.020202020202020204,0.04409312689852602,0.11109045215954111,0.16205189347810797,1.0,0.0,0.0
