run,A2,HerbalA_outside_A2,VM_outside_HerbalA,Unattested,VM_total,Outside_A2_total,Generated_types,Hapax,A2_type_rate,HerbalA_type_rate,VM_type_rate
1057,0.5521885521885522,0.1447811447811448,0.03367003367003367,0.26936026936026936,0.7306397306397306,0.17845117845117844,186.0,136.0,0.3709677419354839,0.553763440860215,0.6021505376344086
1058,0.5252525252525253,0.19528619528619529,0.04040404040404041,0.23905723905723905,0.7609427609427609,0.2356902356902357,196.0,147.0,0.35714285714285715,0.6071428571428571,0.6581632653061225
1059,0.5488215488215489,0.2053872053872054,0.037037037037037035,0.20875420875420875,0.7912457912457912,0.24242424242424243,195.0,141.0,0.38461538461538464,0.6512820512820513,0.7076923076923077
1060,0.5387205387205387,0.1717171717171717,0.04377104377104377,0.24579124579124578,0.7542087542087542,0.21548821548821548,192.0,134.0,0.3645833333333333,0.5885416666666666,0.640625
1061,0.5218855218855218,0.19528619528619529,0.04040404040404041,0.24242424242424243,0.7575757575757576,0.2356902356902357,199.0,144.0,0.34673366834170855,0.6130653266331658,0.6733668341708543
1062,0.5925925925925926,0.16498316498316498,0.04040404040404041,0.20202020202020202,0.797979797979798,0.2053872053872054,181.0,129.0,0.39226519337016574,0.6408839779005525,0.7016574585635359
1063,0.5286195286195287,0.19528619528619529,0.04713804713804714,0.22895622895622897,0.7710437710437711,0.24242424242424243,193.0,141.0,0.3626943005181347,0.6113989637305699,0.6528497409326425
1064,0.6094276094276094,0.1919191919191919,0.03367003367003367,0.16498316498316498,0.835016835016835,0.2255892255892256,185.0,134.0,0.4540540540540541,0.7027027027027027,0.7405405405405405
1065,0.5353535353535354,0.15488215488215487,0.06734006734006734,0.24242424242424243,0.7575757575757576,0.2222222222222222,196.0,149.0,0.3673469387755102,0.5816326530612245,0.6479591836734694
1066,0.569023569023569,0.17845117845117844,0.05387205387205387,0.19865319865319866,0.8013468013468014,0.23232323232323232,187.0,138.0,0.39037433155080214,0.6096256684491979,0.6898395721925134
1067,0.5252525252525253,0.18855218855218855,0.050505050505050504,0.2356902356902357,0.7643097643097643,0.23905723905723905,191.0,134.0,0.3717277486910995,0.6020942408376964,0.6649214659685864
1068,0.5589225589225589,0.15488215488215487,0.04377104377104377,0.24242424242424243,0.7575757575757576,0.19865319865319866,197.0,147.0,0.38071065989847713,0.5888324873096447,0.649746192893401
1069,0.5387205387205387,0.19865319865319866,0.0707070707070707,0.1919191919191919,0.8080808080808081,0.26936026936026936,180.0,123.0,0.36666666666666664,0.6277777777777778,0.7111111111111111
1070,0.5185185185185185,0.17845117845117844,0.050505050505050504,0.25252525252525254,0.7474747474747475,0.22895622895622897,197.0,148.0,0.3248730964467005,0.5634517766497462,0.6395939086294417
1071,0.5454545454545454,0.16835016835016836,0.04040404040404041,0.24579124579124578,0.7542087542087542,0.20875420875420875,186.0,130.0,0.3709677419354839,0.5698924731182796,0.6290322580645161
1072,0.5016835016835017,0.2255892255892256,0.030303030303030304,0.24242424242424243,0.7575757575757576,0.2558922558922559,200.0,146.0,0.37,0.625,0.67
1073,0.4983164983164983,0.19528619528619529,0.05387205387205387,0.25252525252525254,0.7474747474747475,0.24915824915824916,202.0,151.0,0.36633663366336633,0.5841584158415841,0.6485148514851485
1074,0.5420875420875421,0.19528619528619529,0.04040404040404041,0.2222222222222222,0.7777777777777778,0.2356902356902357,183.0,127.0,0.36065573770491804,0.5956284153005464,0.6612021857923497
1075,0.569023569023569,0.1717171717171717,0.05387205387205387,0.2053872053872054,0.7946127946127947,0.2255892255892256,191.0,140.0,0.39790575916230364,0.6178010471204188,0.6963350785340314
1076,0.5387205387205387,0.1717171717171717,0.05387205387205387,0.2356902356902357,0.7643097643097643,0.2255892255892256,184.0,128.0,0.358695652173913,0.5597826086956522,0.625
1077,0.5488215488215489,0.16835016835016836,0.04713804713804714,0.2356902356902357,0.7643097643097643,0.21548821548821548,182.0,131.0,0.3791208791208791,0.5879120879120879,0.6538461538461539
1078,0.5723905723905723,0.16835016835016836,0.04040404040404041,0.21885521885521886,0.7811447811447811,0.20875420875420875,190.0,139.0,0.4,0.6157894736842106,0.6736842105263158
1079,0.5521885521885522,0.19528619528619529,0.04377104377104377,0.20875420875420875,0.7912457912457912,0.23905723905723905,181.0,126.0,0.39226519337016574,0.6243093922651933,0.6740331491712708
1080,0.5218855218855218,0.20202020202020202,0.06397306397306397,0.21212121212121213,0.7878787878787878,0.265993265993266,197.0,148.0,0.36548223350253806,0.6040609137055838,0.6903553299492385
1081,0.5925925925925926,0.15151515151515152,0.030303030303030304,0.2255892255892256,0.7744107744107744,0.18181818181818182,171.0,116.0,0.391812865497076,0.5906432748538012,0.6374269005847953
1082,0.5555555555555556,0.18181818181818182,0.04713804713804714,0.21548821548821548,0.7845117845117845,0.22895622895622897,186.0,134.0,0.3870967741935484,0.6182795698924731,0.6774193548387096
1083,0.569023569023569,0.18181818181818182,0.04713804713804714,0.20202020202020202,0.797979797979798,0.22895622895622897,190.0,138.0,0.3894736842105263,0.6263157894736842,0.6947368421052632
1084,0.5488215488215489,0.16498316498316498,0.04040404040404041,0.24579124579124578,0.7542087542087542,0.2053872053872054,189.0,136.0,0.38095238095238093,0.5767195767195767,0.6402116402116402
1085,0.5286195286195287,0.15151515151515152,0.05387205387205387,0.265993265993266,0.734006734006734,0.2053872053872054,188.0,133.0,0.34574468085106386,0.5531914893617021,0.6170212765957447
1086,0.5723905723905723,0.1447811447811448,0.05387205387205387,0.22895622895622897,0.7710437710437711,0.19865319865319866,182.0,122.0,0.38461538461538464,0.5714285714285714,0.6373626373626373
1087,0.5824915824915825,0.16835016835016836,0.03367003367003367,0.21548821548821548,0.7845117845117845,0.20202020202020202,183.0,128.0,0.3825136612021858,0.6338797814207651,0.6775956284153005
1088,0.531986531986532,0.19865319865319866,0.050505050505050504,0.21885521885521886,0.7811447811447811,0.24915824915824916,200.0,148.0,0.39,0.625,0.69
1089,0.5185185185185185,0.1919191919191919,0.04040404040404041,0.24915824915824916,0.7508417508417509,0.23232323232323232,195.0,146.0,0.3435897435897436,0.6,0.6564102564102564
1090,0.5622895622895623,0.15824915824915825,0.04040404040404041,0.23905723905723905,0.7609427609427609,0.19865319865319866,189.0,132.0,0.3968253968253968,0.582010582010582,0.6402116402116402
1091,0.5622895622895623,0.15151515151515152,0.04713804713804714,0.23905723905723905,0.7609427609427609,0.19865319865319866,180.0,131.0,0.37777777777777777,0.5722222222222222,0.6388888888888888
1092,0.5521885521885522,0.14814814814814814,0.026936026936026935,0.2727272727272727,0.7272727272727273,0.1750841750841751,189.0,138.0,0.37566137566137564,0.5714285714285714,0.6084656084656085
1093,0.5589225589225589,0.1717171717171717,0.04713804713804714,0.2222222222222222,0.7777777777777778,0.21885521885521886,189.0,135.0,0.41798941798941797,0.6243386243386243,0.671957671957672
1094,0.6531986531986532,0.13468013468013468,0.03367003367003367,0.17845117845117844,0.8215488215488216,0.16835016835016836,168.0,107.0,0.4583333333333333,0.6607142857142857,0.7083333333333334
1095,0.5488215488215489,0.14814814814814814,0.05387205387205387,0.24915824915824916,0.7508417508417509,0.20202020202020202,186.0,133.0,0.3817204301075269,0.5698924731182796,0.6344086021505376
1096,0.5353535353535354,0.1919191919191919,0.026936026936026935,0.24579124579124578,0.7542087542087542,0.21885521885521886,182.0,134.0,0.34065934065934067,0.5989010989010989,0.6428571428571429
1097,0.5521885521885522,0.18181818181818182,0.04713804713804714,0.21885521885521886,0.7811447811447811,0.22895622895622897,188.0,136.0,0.3776595744680851,0.6117021276595744,0.6808510638297872
1098,0.5925925925925926,0.13804713804713806,0.050505050505050504,0.21885521885521886,0.7811447811447811,0.18855218855218855,178.0,123.0,0.38764044943820225,0.5786516853932584,0.6460674157303371
1099,0.5925925925925926,0.16835016835016836,0.02356902356902357,0.21548821548821548,0.7845117845117845,0.1919191919191919,174.0,127.0,0.3735632183908046,0.6149425287356322,0.6436781609195402
1100,0.5622895622895623,0.2053872053872054,0.04040404040404041,0.1919191919191919,0.8080808080808081,0.24579124579124578,178.0,120.0,0.39325842696629215,0.6573033707865169,0.702247191011236
1101,0.5420875420875421,0.15824915824915825,0.037037037037037035,0.26262626262626265,0.7373737373737373,0.19528619528619529,183.0,132.0,0.366120218579235,0.5683060109289617,0.6174863387978142
1102,0.5218855218855218,0.17845117845117844,0.03367003367003367,0.265993265993266,0.734006734006734,0.21212121212121213,189.0,135.0,0.36507936507936506,0.5767195767195767,0.6296296296296297
1103,0.5286195286195287,0.21548821548821548,0.04377104377104377,0.21212121212121213,0.7878787878787878,0.25925925925925924,189.0,127.0,0.37566137566137564,0.6190476190476191,0.6772486772486772
1104,0.5084175084175084,0.18855218855218855,0.05387205387205387,0.24915824915824916,0.7508417508417509,0.24242424242424243,201.0,154.0,0.3283582089552239,0.5671641791044776,0.6467661691542289
1105,0.5757575757575758,0.16835016835016836,0.03367003367003367,0.2222222222222222,0.7777777777777778,0.20202020202020202,189.0,133.0,0.38095238095238093,0.6137566137566137,0.6666666666666666
1106,0.5016835016835017,0.1919191919191919,0.06060606060606061,0.24579124579124578,0.7542087542087542,0.25252525252525254,207.0,164.0,0.34299516908212563,0.5700483091787439,0.6521739130434783
1107,0.4882154882154882,0.2222222222222222,0.04040404040404041,0.24915824915824916,0.7508417508417509,0.26262626262626265,194.0,144.0,0.33505154639175255,0.5876288659793815,0.6443298969072165
1108,0.5420875420875421,0.16498316498316498,0.05387205387205387,0.23905723905723905,0.7609427609427609,0.21885521885521886,186.0,138.0,0.3548387096774194,0.5698924731182796,0.6397849462365591
1109,0.5353535353535354,0.19528619528619529,0.04377104377104377,0.2255892255892256,0.7744107744107744,0.23905723905723905,193.0,141.0,0.3626943005181347,0.6113989637305699,0.6787564766839378
1110,0.569023569023569,0.16498316498316498,0.030303030303030304,0.2356902356902357,0.7643097643097643,0.19528619528619529,192.0,136.0,0.40625,0.6145833333333334,0.6510416666666666
1111,0.5218855218855218,0.1750841750841751,0.037037037037037035,0.265993265993266,0.734006734006734,0.21212121212121213,199.0,151.0,0.37185929648241206,0.5829145728643216,0.6130653266331658
1112,0.5050505050505051,0.19528619528619529,0.050505050505050504,0.24915824915824916,0.7508417508417509,0.24579124579124578,191.0,140.0,0.3298429319371728,0.5916230366492147,0.6544502617801047
1113,0.5892255892255892,0.12794612794612795,0.04377104377104377,0.23905723905723905,0.7609427609427609,0.1717171717171717,181.0,130.0,0.4088397790055249,0.585635359116022,0.6519337016574586
1114,0.5622895622895623,0.17845117845117844,0.03367003367003367,0.2255892255892256,0.7744107744107744,0.21212121212121213,187.0,136.0,0.40106951871657753,0.6256684491978609,0.6577540106951871
1115,0.5252525252525253,0.21212121212121213,0.04040404040404041,0.2222222222222222,0.7777777777777778,0.25252525252525254,187.0,134.0,0.34759358288770054,0.6310160427807486,0.679144385026738
1116,0.5117845117845118,0.18181818181818182,0.06397306397306397,0.24242424242424243,0.7575757575757576,0.24579124579124578,202.0,150.0,0.3811881188118812,0.5841584158415841,0.6584158415841584
1117,0.5185185185185185,0.21885521885521886,0.06397306397306397,0.19865319865319866,0.8013468013468014,0.2828282828282828,189.0,135.0,0.3544973544973545,0.6190476190476191,0.708994708994709
1118,0.5488215488215489,0.20202020202020202,0.05387205387205387,0.19528619528619529,0.8047138047138047,0.2558922558922559,183.0,126.0,0.3879781420765027,0.6612021857923497,0.7158469945355191
1119,0.5622895622895623,0.1750841750841751,0.050505050505050504,0.21212121212121213,0.7878787878787878,0.2255892255892256,183.0,133.0,0.3770491803278688,0.6120218579234973,0.6775956284153005
1120,0.5353535353535354,0.1750841750841751,0.04713804713804714,0.24242424242424243,0.7575757575757576,0.2222222222222222,189.0,135.0,0.3544973544973545,0.5767195767195767,0.6349206349206349
1121,0.5824915824915825,0.15151515151515152,0.06734006734006734,0.19865319865319866,0.8013468013468014,0.21885521885521886,183.0,134.0,0.4098360655737705,0.6229508196721312,0.7103825136612022
1122,0.5993265993265994,0.17845117845117844,0.037037037037037035,0.18518518518518517,0.8148148148148148,0.21548821548821548,177.0,124.0,0.4124293785310734,0.6497175141242938,0.7062146892655368
1123,0.5824915824915825,0.15151515151515152,0.05723905723905724,0.20875420875420875,0.7912457912457912,0.20875420875420875,188.0,134.0,0.4308510638297872,0.6329787234042553,0.6968085106382979
1124,0.5892255892255892,0.17845117845117844,0.016835016835016835,0.21548821548821548,0.7845117845117845,0.19528619528619529,179.0,124.0,0.4022346368715084,0.6424581005586593,0.664804469273743
1125,0.5858585858585859,0.15488215488215487,0.04040404040404041,0.21885521885521886,0.7811447811447811,0.19528619528619529,191.0,141.0,0.43455497382198954,0.6230366492146597,0.6701570680628273
1126,0.5791245791245792,0.15151515151515152,0.06060606060606061,0.20875420875420875,0.7912457912457912,0.21212121212121213,182.0,127.0,0.3791208791208791,0.5989010989010989,0.6868131868131868
1127,0.5521885521885522,0.1447811447811448,0.04377104377104377,0.25925925925925924,0.7407407407407407,0.18855218855218855,192.0,144.0,0.3802083333333333,0.5729166666666666,0.6302083333333334
1128,0.5589225589225589,0.1750841750841751,0.050505050505050504,0.21548821548821548,0.7845117845117845,0.2255892255892256,193.0,142.0,0.39896373056994816,0.616580310880829,0.6787564766839378
1129,0.5387205387205387,0.16161616161616163,0.050505050505050504,0.24915824915824916,0.7508417508417509,0.21212121212121213,191.0,135.0,0.3769633507853403,0.5968586387434555,0.6649214659685864
1130,0.5420875420875421,0.1750841750841751,0.05387205387205387,0.22895622895622897,0.7710437710437711,0.22895622895622897,184.0,131.0,0.3532608695652174,0.5760869565217391,0.6467391304347826
1131,0.5454545454545454,0.19865319865319866,0.03367003367003367,0.2222222222222222,0.7777777777777778,0.23232323232323232,188.0,133.0,0.3776595744680851,0.6329787234042553,0.675531914893617
1132,0.5387205387205387,0.17845117845117844,0.050505050505050504,0.23232323232323232,0.7676767676767676,0.22895622895622897,194.0,148.0,0.35051546391752575,0.5876288659793815,0.6597938144329897
1133,0.494949494949495,0.2053872053872054,0.03367003367003367,0.265993265993266,0.734006734006734,0.23905723905723905,201.0,147.0,0.35323383084577115,0.5870646766169154,0.6268656716417911
1134,0.5555555555555556,0.16835016835016836,0.037037037037037035,0.23905723905723905,0.7609427609427609,0.2053872053872054,183.0,128.0,0.39344262295081966,0.6010928961748634,0.644808743169399
1135,0.6094276094276094,0.15824915824915825,0.003367003367003367,0.22895622895622897,0.7710437710437711,0.16161616161616163,176.0,121.0,0.4034090909090909,0.6306818181818182,0.6363636363636364
1136,0.5488215488215489,0.16835016835016836,0.04377104377104377,0.23905723905723905,0.7609427609427609,0.21212121212121213,189.0,143.0,0.38095238095238093,0.5978835978835979,0.6666666666666666
1137,0.5387205387205387,0.1717171717171717,0.0707070707070707,0.21885521885521886,0.7811447811447811,0.24242424242424243,187.0,131.0,0.36363636363636365,0.5935828877005348,0.6737967914438503
1138,0.5622895622895623,0.18181818181818182,0.04377104377104377,0.21212121212121213,0.7878787878787878,0.2255892255892256,197.0,141.0,0.38071065989847713,0.6345177664974619,0.6903553299492385
1139,0.6094276094276094,0.1750841750841751,0.037037037037037035,0.17845117845117844,0.8215488215488216,0.21212121212121213,181.0,132.0,0.425414364640884,0.6519337016574586,0.7071823204419889
1140,0.569023569023569,0.1717171717171717,0.04713804713804714,0.21212121212121213,0.7878787878787878,0.21885521885521886,188.0,139.0,0.3829787234042553,0.6117021276595744,0.675531914893617
1141,0.5622895622895623,0.18855218855218855,0.04713804713804714,0.20202020202020202,0.797979797979798,0.2356902356902357,193.0,143.0,0.38860103626943004,0.6424870466321243,0.7098445595854922
1142,0.5454545454545454,0.20202020202020202,0.06060606060606061,0.1919191919191919,0.8080808080808081,0.26262626262626265,185.0,130.0,0.3945945945945946,0.654054054054054,0.7297297297297297
1143,0.5589225589225589,0.16161616161616163,0.04377104377104377,0.2356902356902357,0.7643097643097643,0.2053872053872054,184.0,134.0,0.3641304347826087,0.5760869565217391,0.6304347826086957
1144,0.569023569023569,0.1919191919191919,0.02356902356902357,0.21548821548821548,0.7845117845117845,0.21548821548821548,184.0,130.0,0.3967391304347826,0.6413043478260869,0.6793478260869565
1145,0.5791245791245792,0.15824915824915825,0.06060606060606061,0.20202020202020202,0.797979797979798,0.21885521885521886,185.0,137.0,0.3837837837837838,0.6108108108108108,0.7027027027027027
1146,0.5656565656565656,0.1717171717171717,0.04040404040404041,0.2222222222222222,0.7777777777777778,0.21212121212121213,185.0,129.0,0.3675675675675676,0.5945945945945946,0.654054054054054
1147,0.5521885521885522,0.16835016835016836,0.03367003367003367,0.24579124579124578,0.7542087542087542,0.20202020202020202,179.0,124.0,0.39664804469273746,0.6089385474860335,0.6536312849162011
1148,0.5387205387205387,0.16161616161616163,0.06734006734006734,0.23232323232323232,0.7676767676767676,0.22895622895622897,195.0,142.0,0.38461538461538464,0.5897435897435898,0.6717948717948717
1149,0.5555555555555556,0.16161616161616163,0.05387205387205387,0.22895622895622897,0.7710437710437711,0.21548821548821548,190.0,137.0,0.3736842105263158,0.5894736842105263,0.6684210526315789
1150,0.5521885521885522,0.1414141414141414,0.04713804713804714,0.25925925925925924,0.7407407407407407,0.18855218855218855,194.0,143.0,0.3556701030927835,0.5463917525773195,0.6185567010309279
1151,0.5656565656565656,0.1447811447811448,0.037037037037037035,0.25252525252525254,0.7474747474747475,0.18181818181818182,187.0,131.0,0.40641711229946526,0.5775401069518716,0.6310160427807486
1152,0.5791245791245792,0.14814814814814814,0.04377104377104377,0.22895622895622897,0.7710437710437711,0.1919191919191919,185.0,131.0,0.41081081081081083,0.6,0.6486486486486487
1153,0.6127946127946128,0.14814814814814814,0.03367003367003367,0.2053872053872054,0.7946127946127947,0.18181818181818182,178.0,128.0,0.43820224719101125,0.6235955056179775,0.6741573033707865
1154,0.4983164983164983,0.21212121212121213,0.04040404040404041,0.24915824915824916,0.7508417508417509,0.25252525252525254,197.0,143.0,0.3401015228426396,0.5939086294416244,0.6446700507614214
1155,0.5589225589225589,0.15151515151515152,0.03367003367003367,0.2558922558922559,0.7441077441077442,0.18518518518518517,184.0,127.0,0.3804347826086957,0.5597826086956522,0.6141304347826086
1156,0.5555555555555556,0.17845117845117844,0.03367003367003367,0.23232323232323232,0.7676767676767676,0.21212121212121213,180.0,124.0,0.37777777777777777,0.6166666666666667,0.6611111111111111
1157,0.5555555555555556,0.19528619528619529,0.05387205387205387,0.19528619528619529,0.8047138047138047,0.24915824915824916,198.0,155.0,0.3939393939393939,0.6414141414141414,0.7070707070707071
1158,0.5016835016835017,0.1919191919191919,0.050505050505050504,0.2558922558922559,0.7441077441077442,0.24242424242424243,201.0,153.0,0.3482587064676617,0.5771144278606966,0.6417910447761194
1159,0.5555555555555556,0.16835016835016836,0.04713804713804714,0.22895622895622897,0.7710437710437711,0.21548821548821548,191.0,140.0,0.39790575916230364,0.6020942408376964,0.6701570680628273
1160,0.5959595959595959,0.12457912457912458,0.04713804713804714,0.23232323232323232,0.7676767676767676,0.1717171717171717,187.0,138.0,0.43315508021390375,0.6096256684491979,0.6684491978609626
1161,0.531986531986532,0.18181818181818182,0.030303030303030304,0.2558922558922559,0.7441077441077442,0.21212121212121213,193.0,138.0,0.35751295336787564,0.5803108808290155,0.6217616580310881
1162,0.5218855218855218,0.22895622895622897,0.05387205387205387,0.19528619528619529,0.8047138047138047,0.2828282828282828,184.0,133.0,0.3423913043478261,0.6195652173913043,0.7010869565217391
1163,0.5723905723905723,0.1717171717171717,0.04377104377104377,0.21212121212121213,0.7878787878787878,0.21548821548821548,188.0,134.0,0.39893617021276595,0.6223404255319149,0.6861702127659575
1164,0.5723905723905723,0.15488215488215487,0.050505050505050504,0.2222222222222222,0.7777777777777778,0.2053872053872054,187.0,131.0,0.41711229946524064,0.6203208556149733,0.679144385026738
1165,0.5993265993265994,0.16498316498316498,0.050505050505050504,0.18518518518518517,0.8148148148148148,0.21548821548821548,175.0,118.0,0.4228571428571429,0.6457142857142857,0.7028571428571428
1166,0.5420875420875421,0.15824915824915825,0.06397306397306397,0.2356902356902357,0.7643097643097643,0.2222222222222222,184.0,128.0,0.3804347826086957,0.5978260869565217,0.6630434782608695
1167,0.5252525252525253,0.20202020202020202,0.03367003367003367,0.23905723905723905,0.7609427609427609,0.2356902356902357,184.0,126.0,0.34782608695652173,0.6086956521739131,0.6521739130434783
1168,0.5589225589225589,0.19528619528619529,0.037037037037037035,0.20875420875420875,0.7912457912457912,0.23232323232323232,182.0,124.0,0.41208791208791207,0.6208791208791209,0.6703296703296703
1169,0.5387205387205387,0.16835016835016836,0.0707070707070707,0.2222222222222222,0.7777777777777778,0.23905723905723905,190.0,133.0,0.3684210526315789,0.6,0.6894736842105263
1170,0.5387205387205387,0.16498316498316498,0.05387205387205387,0.24242424242424243,0.7575757575757576,0.21885521885521886,194.0,141.0,0.37628865979381443,0.5721649484536082,0.6391752577319587
1171,0.5420875420875421,0.16161616161616163,0.04713804713804714,0.24915824915824916,0.7508417508417509,0.20875420875420875,191.0,147.0,0.3717277486910995,0.5863874345549738,0.643979057591623
1172,0.531986531986532,0.15824915824915825,0.06734006734006734,0.24242424242424243,0.7575757575757576,0.2255892255892256,194.0,138.0,0.3917525773195876,0.5824742268041238,0.654639175257732
1173,0.5993265993265994,0.1717171717171717,0.04377104377104377,0.18518518518518517,0.8148148148148148,0.21548821548821548,175.0,124.0,0.38285714285714284,0.6342857142857142,0.6971428571428572
1174,0.5757575757575758,0.2053872053872054,0.037037037037037035,0.18181818181818182,0.8181818181818182,0.24242424242424243,178.0,125.0,0.37640449438202245,0.6348314606741573,0.6966292134831461
1175,0.531986531986532,0.18181818181818182,0.04377104377104377,0.24242424242424243,0.7575757575757576,0.2255892255892256,195.0,145.0,0.358974358974359,0.5948717948717949,0.6512820512820513
1176,0.5622895622895623,0.15824915824915825,0.050505050505050504,0.22895622895622897,0.7710437710437711,0.20875420875420875,186.0,132.0,0.3978494623655914,0.6021505376344086,0.6451612903225806
1177,0.5151515151515151,0.2255892255892256,0.026936026936026935,0.23232323232323232,0.7676767676767676,0.25252525252525254,194.0,143.0,0.36597938144329895,0.6134020618556701,0.6443298969072165
1178,0.5622895622895623,0.13804713804713806,0.06734006734006734,0.23232323232323232,0.7676767676767676,0.2053872053872054,190.0,146.0,0.3894736842105263,0.5684210526315789,0.6526315789473685
1179,0.5723905723905723,0.1447811447811448,0.037037037037037035,0.24579124579124578,0.7542087542087542,0.18181818181818182,184.0,138.0,0.3858695652173913,0.592391304347826,0.6467391304347826
1180,0.6026936026936027,0.13131313131313133,0.04040404040404041,0.2255892255892256,0.7744107744107744,0.1717171717171717,184.0,131.0,0.40217391304347827,0.5869565217391305,0.6521739130434783
1181,0.5622895622895623,0.15151515151515152,0.06734006734006734,0.21885521885521886,0.7811447811447811,0.21885521885521886,182.0,130.0,0.3791208791208791,0.5879120879120879,0.6648351648351648
1182,0.5252525252525253,0.15824915824915825,0.037037037037037035,0.27946127946127947,0.7205387205387206,0.19528619528619529,195.0,139.0,0.3435897435897436,0.5435897435897435,0.5948717948717949
1183,0.49158249158249157,0.2255892255892256,0.050505050505050504,0.23232323232323232,0.7676767676767676,0.2760942760942761,198.0,148.0,0.3383838383838384,0.5808080808080808,0.6515151515151515
1184,0.5117845117845118,0.2053872053872054,0.06397306397306397,0.21885521885521886,0.7811447811447811,0.26936026936026936,199.0,148.0,0.3768844221105528,0.6130653266331658,0.6834170854271356
1185,0.5185185185185185,0.2053872053872054,0.030303030303030304,0.24579124579124578,0.7542087542087542,0.2356902356902357,194.0,140.0,0.36082474226804123,0.5979381443298969,0.6391752577319587
1186,0.5488215488215489,0.15824915824915825,0.030303030303030304,0.26262626262626265,0.7373737373737373,0.18855218855218855,189.0,137.0,0.3492063492063492,0.5608465608465608,0.6084656084656085
1187,0.5555555555555556,0.1919191919191919,0.050505050505050504,0.20202020202020202,0.797979797979798,0.24242424242424243,192.0,143.0,0.3854166666666667,0.6302083333333334,0.703125
1188,0.5824915824915825,0.20202020202020202,0.026936026936026935,0.18855218855218855,0.8114478114478114,0.22895622895622897,186.0,135.0,0.40860215053763443,0.6774193548387096,0.7150537634408602
1189,0.5488215488215489,0.1919191919191919,0.06060606060606061,0.19865319865319866,0.8013468013468014,0.25252525252525254,184.0,127.0,0.3641304347826087,0.6141304347826086,0.6902173913043478
1190,0.5858585858585859,0.18518518518518517,0.03367003367003367,0.19528619528619529,0.8047138047138047,0.21885521885521886,177.0,125.0,0.3954802259887006,0.6497175141242938,0.7005649717514124
1191,0.5656565656565656,0.13804713804713806,0.02356902356902357,0.2727272727272727,0.7272727272727273,0.16161616161616163,191.0,146.0,0.39790575916230364,0.5549738219895288,0.581151832460733
1192,0.5353535353535354,0.16835016835016836,0.04377104377104377,0.25252525252525254,0.7474747474747475,0.21212121212121213,191.0,134.0,0.3507853403141361,0.5602094240837696,0.6282722513089005
1193,0.5218855218855218,0.16498316498316498,0.06397306397306397,0.24915824915824916,0.7508417508417509,0.22895622895622897,195.0,141.0,0.38974358974358975,0.5692307692307692,0.6461538461538462
1194,0.531986531986532,0.18855218855218855,0.04713804713804714,0.23232323232323232,0.7676767676767676,0.2356902356902357,192.0,137.0,0.3645833333333333,0.6041666666666666,0.6770833333333334
1195,0.5555555555555556,0.1750841750841751,0.04713804713804714,0.2222222222222222,0.7777777777777778,0.2222222222222222,193.0,141.0,0.39378238341968913,0.616580310880829,0.6839378238341969
1196,0.6127946127946128,0.1447811447811448,0.037037037037037035,0.2053872053872054,0.7946127946127947,0.18181818181818182,189.0,134.0,0.4497354497354497,0.6507936507936508,0.7037037037037037
1197,0.5892255892255892,0.14814814814814814,0.05387205387205387,0.20875420875420875,0.7912457912457912,0.20202020202020202,176.0,125.0,0.4034090909090909,0.5909090909090909,0.6761363636363636
1198,0.569023569023569,0.16498316498316498,0.04040404040404041,0.2255892255892256,0.7744107744107744,0.2053872053872054,173.0,120.0,0.4161849710982659,0.5838150289017341,0.6473988439306358
1199,0.5488215488215489,0.1919191919191919,0.037037037037037035,0.2222222222222222,0.7777777777777778,0.22895622895622897,184.0,134.0,0.3641304347826087,0.5978260869565217,0.6521739130434783
1200,0.6430976430976431,0.12457912457912458,0.037037037037037035,0.19528619528619529,0.8047138047138047,0.16161616161616163,165.0,109.0,0.4484848484848485,0.6424242424242425,0.6909090909090909
1201,0.5757575757575758,0.16835016835016836,0.04713804713804714,0.20875420875420875,0.7912457912457912,0.21548821548821548,192.0,141.0,0.421875,0.6458333333333334,0.6927083333333334
1202,0.5218855218855218,0.19865319865319866,0.04040404040404041,0.23905723905723905,0.7609427609427609,0.23905723905723905,196.0,141.0,0.3877551020408163,0.6224489795918368,0.673469387755102
1203,0.5117845117845118,0.16835016835016836,0.05723905723905724,0.26262626262626265,0.7373737373737373,0.2255892255892256,196.0,141.0,0.34183673469387754,0.5561224489795918,0.6275510204081632
1204,0.5185185185185185,0.1717171717171717,0.0707070707070707,0.23905723905723905,0.7609427609427609,0.24242424242424243,197.0,148.0,0.3604060913705584,0.5786802030456852,0.6598984771573604
1205,0.5858585858585859,0.1447811447811448,0.050505050505050504,0.21885521885521886,0.7811447811447811,0.19528619528619529,184.0,131.0,0.3967391304347826,0.592391304347826,0.6630434782608695
1206,0.5454545454545454,0.17845117845117844,0.04040404040404041,0.2356902356902357,0.7643097643097643,0.21885521885521886,180.0,129.0,0.38333333333333336,0.5777777777777777,0.6444444444444445
1207,0.5521885521885522,0.16161616161616163,0.05723905723905724,0.22895622895622897,0.7710437710437711,0.21885521885521886,183.0,130.0,0.3770491803278688,0.5901639344262295,0.6502732240437158
1208,0.5353535353535354,0.15151515151515152,0.05723905723905724,0.2558922558922559,0.7441077441077442,0.20875420875420875,200.0,154.0,0.36,0.56,0.63
